Publishing Date,City,Address,Type,Description,Price (in €),Number_Room,Number_Bedroom,Surface (in m²),Latitude,Longitude,Link
30/10/22,Fort de France,97200,Fonds de commerce,Agréable boutique de 25 m² sur Fort-de-France,110000,1,0,25.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/182354887521407/
30/10/22,Fort de France,97200,Divers,LOCAL PROFESSIONNEL BIEN SITUE / IDEAL PROFESSION MEDICAL,150000,3,0,80.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/171117143817503/
30/10/22,Fort de France,97200,Appartement,APPARTEMENT TYPE 3 - 76 M² - FORT DE FRANCE,166000,3,2,64.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/179621369686707/
30/10/22,Fort de France,97200,Appartement,APPARTEMENT TYPE 3 - 71 M² - FORT DE FRANCE,140000,3,2,65.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/177281613200988/
30/10/22,Fort de France,97200,Maison / Villa,DIDIER - RARE: VILLA DE MAITRE sur deux niveaux + JARDIN + G,689000,4,2,300.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/161222044802164/
30/10/22,Fort de France,97200,Maison / Villa,BAS DE VILLA F4 - 122 M² - FORT DE FRANCE,190000,4,3,105.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/161142017696367/
30/10/22,Fort de France,97200,Maison / Villa,Vente maison F5 / 2 niveaux Sainte-Thérèse FORT DE FRANCE,135000,5,2,80.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/169301454447566/
30/10/22,Fort de France,97200,Appartement,APPARTEMENT F4 DE 160 M² VUE MER - FORT DE FRANCE,165000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/164131558980513/
30/10/22,Fort de France,97200,Maison / Villa,Vente 2 maisons F4 -132 m² et 80 m² - à Coridon FORT DE FRAN,230000,4,3,120.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/163171924546401/
30/10/22,Fort de France,97200,Appartement,Appartement F3 - Investissement locatif,75000,3,2,48.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/153176570666864/
30/10/22,Fort de France,97200,Maison / Villa,"Jolie VILLA F4 (non meublée), sur un TERRAIN clôturé d'envir",410000,4,3,150.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/131024204635878/
30/10/22,Fort de France,97200,Appartement,Vente appartement 4 pièces à Pointe des nègres,170000,4,3,0.0,14.6027962,-61.0676724,https://www.domimmo.com/martinique/immobilier/125182115603521/
29/01/23,Le François,97240,Immeuble,2 Villas T4 louées Secteur Cap Est,649900,0,0,325.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/231291236370210/
28/01/23,Le François,97240,Appartement,"Petite Résidence de 4 appartements, vue dégagée campagne",268000,3,2,70.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/231284173340667/
21/01/23,Le François,97240,Maison / Villa,VILLA T5 AVEC VUE DEGAGEE ET GRAND SOUS-SOL,379000,5,4,98.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/231214432705173/
20/01/23,Le François,97240,Maison / Villa,Vente Maison/villa 4 pièces,599000,4,3,135.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/231204185947352/
23/12/22,Le François,97240,Maison / Villa,Maison F4 avec piscine et 3 studios,509850,7,6,162.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221223437434941/
13/12/22,Le François,97240,Maison / Villa,Maison T5 à vendre au FRANCOIS,636000,5,4,220.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221213454778225/
09/12/22,Le François,97240,Maison / Villa,"Villa créole et bungalow, proche mer",605000,6,4,132.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221294319161085/
07/12/22,Le François,97240,Maison / Villa,MAISON DE VILLE AU FRANCOIS,89000,4,3,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221274402164992/
01/12/22,Le François,97240,Terrain,Terrain à bâtir,600000,0,0,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/228192056537003/
27/11/22,Le François,97240,Maison / Villa,LE FRANCOIS Cap-Est : Belle villa Moderne vue mer,616550,4,3,110.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221127223534085/
24/11/22,Le François,97240,Maison / Villa,Maison Le Francois 3 pièce(s) 93 m2 A SAISIR!!!!!!!,219000,3,2,93.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221124445990362/
19/11/22,Le François,97240,Maison / Villa,Maison de ville - Le François,115000,3,2,72.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221119447568426/
19/11/22,Le François,97240,Maison / Villa,Villa 7 pièces de 348 m2 vue imprenable sur les ilets du F,825550,7,3,214.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221119435414896/
17/11/22,Le François,97240,Maison / Villa,À vendre ensemble immobilier au François pour investissement,771750,13,9,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221117503179116/
15/11/22,Le François,97240,Terrain,"Terrain Le Francois 988 m2 bien ventilé, dans quartier calme",115000,0,0,988.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221115427899591/
11/11/22,Le François,97240,Maison / Villa,Villa Le Francois 7 pièce(s) 163 m2 COUP DE COEUR,515000,7,6,163.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221111442283637/
08/11/22,Le François,97240,Maison / Villa,"Villa 162m² avec piscine, poolhouse et 3 studios locatifs",510000,7,6,162.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/227213428301715/
05/11/22,Le François,97240,Maison / Villa,Propriété sans vis à vis avec piscine et deux carbets,935000,6,5,208.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221154165254086/
30/10/22,Le François,97240,Terrain,Beau terrain au calme avec petite vue mer - Le François,100000,0,0,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221027530565597/
30/10/22,Le François,97240,Maison / Villa,LE FRANCOIS- MAISON DE VILLE,220000,4,3,160.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221022431284877/
30/10/22,Le François,97240,Terrain,TERRAIN CONSTRUCTIBLE FRANCOIS,460000,7,6,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221015440242647/
30/10/22,Le François,97240,Maison / Villa,"[SOUS COMPROMIS] Villa La Flamboyante - magnifique vue mer, ",599000,3,2,220.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221051321109722/
30/10/22,Le François,97240,Maison / Villa,Maison de ville à vendre au bourg du FRANÇOIS.,286200,9,0,1.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221041516790880/
30/10/22,Le François,97240,Terrain,Beau terrain,110000,0,0,594.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229191653456463/
30/10/22,Le François,97240,Maison / Villa,Villa 7 pièce(s) - Pointe Jacques - LE FRANCOIS,945000,7,5,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229144403245822/
30/10/22,Le François,97240,Terrain,Terrain constructible de 4619 M² + Villa 7 pièces,460000,0,0,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229843739167796/
30/10/22,Le François,97240,Terrain,"LE FRANCOIS, TERRAIN 752 m2",132000,0,0,752.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229842628817916/
30/10/22,Le François,97240,Maison / Villa,Villa Le Francois 3 pièce(s) 98 m2,430000,3,3,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229455169443291/
30/10/22,Le François,97240,Terrain,Terrain Le Francois 840 m2,195000,0,0,840.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229240790725154/
30/10/22,Le François,97240,Maison / Villa,Maison F7 gros potentiel,460000,7,6,200.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/229145379343449/
30/10/22,Le François,97240,Maison / Villa,SUPERBE VILLA,435000,7,5,200.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/228114503169733/
30/10/22,Le François,97240,Immeuble,Immeuble à rénover le François,86000,4,4,85.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/227234295393039/
30/10/22,Le François,97240,Maison / Villa,Villa Sur Terrain de 4619 M²,460000,7,6,200.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/226304523481366/
30/10/22,Le François,97240,Terrain,Terrain Le Francois 235 m2,89000,0,0,235.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/226296417337182/
30/10/22,Le François,97240,Maison / Villa,Belle villa T3 avec dépendance et accès direct ponton,540000,4,3,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/226101450377601/
30/10/22,Le François,97240,Fonds de commerce,"Dpt Martinique (972), A VENDRE AU FRANCOIS FOND DE COMMERCE ",109850,3,0,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/222244362894087/
30/10/22,Le François,97240,Maison / Villa,Maison Le FranÇois 4 pièce(s) 95.40 m2,398000,4,3,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/222234264227015/
30/10/22,Le François,97240,Immeuble,Immeuble Ange - Maison séparée en trois appartements - idéal,462000,7,6,210.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/222919338761818/
30/10/22,Le François,97240,Dépôt / Entrepôt,CESSION DE FOND DE COMMERCE - SALON DE COIFFURE 90M2 NEUF,104000,0,0,90.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/221124389550305/
30/10/22,Le François,97240,Maison / Villa,FREGATE - MAGNIFIQUE VILLA T5 AU BORD DE L'EAU,690000,5,4,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/211182030498401/
30/10/22,Le François,97240,Terrain,Terrain à bâtir,398000,0,0,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/216181246914369/
30/10/22,Le François,97240,Terrain,Vente terrain 14700 m² à Mansarde Rancée,900000,0,0,0.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/211101335486572/
30/10/22,Le François,97240,Maison / Villa,EXCEPTIONNEL ET RARE ! VOTRE MAISON SUR UN ILET,450000,4,3,90.0,14.6149952,-60.9028968,https://www.domimmo.com/martinique/immobilier/201217154471182/
28/01/23,Le Robert,97231,Terrain,TERRAIN A VENDRE + VILLA F4,93000,3,2,880.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231281746449958/
27/01/23,Le Robert,97231,Maison / Villa,Maison à vendre Le Robert,203000,4,3,91.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231274515043270/
26/01/23,Le Robert,97231,Maison / Villa,Vente Maison/villa 6 pièces,484999,6,5,232.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231264115182143/
25/01/23,Le Robert,97231,Maison / Villa,Vente villa de type F4 plain pied,290000,4,3,97.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231251836634464/
25/01/23,Le Robert,97231,Maison / Villa,Vente maisonnette en bois 3 pièces - Vue mer,180000,3,2,60.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231251819419426/
25/01/23,Le Robert,97231,Maison / Villa,Maison Le Robert 6 pièce(s),323000,6,4,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231254302304582/
25/01/23,Le Robert,97231,Appartement,Vente Appartement 2 pièces,89000,2,0,44.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231254142927321/
21/01/23,Le Robert,97231,Maison / Villa,Vente Maison/villa 5 pièces,649000,5,4,203.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231214074834494/
20/01/23,Le Robert,97231,Terrain,Terrain avec vue sur mer et sur les monts du Robert,98000,0,0,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231204365089879/
19/01/23,Le Robert,97231,Appartement,Appartement 4 pièces (83m² Carrez) à vendre au ROBERT,155000,4,3,83.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231195348187555/
18/01/23,Le Robert,97231,Maison / Villa,VILLA de standing le Robert,1575000,7,6,304.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231184397043580/
17/01/23,Le Robert,97231,Maison / Villa,"Maison 166 m 2 au Vert-Pré, 7 pièces, très grand jardin",350000,7,5,166.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231171611817223/
12/01/23,Le Robert,97231,Maison / Villa,Villa 8 pièces 180m2,449900,8,5,180.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231121358702322/
11/01/23,Le Robert,97231,Appartement,Appartement à vendre Le Robert,140000,4,3,78.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231114312570511/
11/01/23,Le Robert,97231,Terrain,"TERRAIN à BATIR, 980M², Le ROBERT",100000,0,0,980.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231112535566966/
04/01/23,Le Robert,97231,Appartement,VENTE : appartement T4 (75 m² Carrez) au ROBERT,185000,4,3,75.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231447243200960/
03/01/23,Le Robert,97231,Maison / Villa,Spacieuse villa F5 sur un terrain de 2200m2,649000,5,4,203.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231345059681501/
03/01/23,Le Robert,97231,Terrain,TERRAIN A VENDRE + VILLA F4,93000,3,2,800.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/231301387881355/
29/12/22,Le Robert,97231,Maison / Villa,Maison avec beau potentiel d'évolution ou location,329800,4,2,160.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221229515430381/
19/12/22,Le Robert,97231,Appartement,GRAND STUDIO,79200,1,0,32.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221219182722985/
09/12/22,Le Robert,97231,Appartement,BEL APPARTEMENT DE 4 PIECES,160500,4,3,77.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221291792493575/
06/12/22,Le Robert,97231,Maison / Villa,Maison Le Robert,376000,5,3,104.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221264226020228/
02/12/22,Le Robert,97231,Maison / Villa,"Villa vue mer et campagne, 4 chambres, piscine",537500,5,4,150.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221224301386595/
30/11/22,Le Robert,97231,Maison / Villa,VENTE d'une villa T9 (338 m²) à ROBERT,685000,9,4,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221130455361329/
24/11/22,Le Robert,97231,Immeuble,IMMEUBLE DE 4 LOTS A RENOVE,163000,0,0,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221124193854452/
19/11/22,Le Robert,97231,Maison / Villa,Maison F5 avec travaux,180000,5,4,120.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221119165683801/
17/11/22,Le Robert,97231,Terrain,Terrain constructible Le Robert plus de 2000 m2,255000,0,0,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221117528808322/
17/11/22,Le Robert,97231,Maison / Villa,Villa 200 m2 quartier mignot,399000,9,4,200.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221117401180341/
13/11/22,Le Robert,97231,Appartement,Appartement Le Robert 3 pièce(s) 55.75 m2 disponible en octo,165000,3,2,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221113808867288/
11/11/22,Le Robert,97231,Maison / Villa,Maison T4 VUE MER,365000,4,3,210.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221111593495275/
06/11/22,Le Robert,97231,Terrain,Terrain avec vue sur mer et sur les monts du Robert,98000,0,0,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221161215818299/
04/11/22,Le Robert,97231,Terrain,Terrain Robert Vert Pre 689 m2,70000,0,0,689.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221144272998166/
30/10/22,Le Robert,97231,Maison / Villa,Maison 4 pièces Le Robert,250000,4,3,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221028468295212/
30/10/22,Le Robert,97231,Terrain,Vente terrain - 0 pièce(s),35000,0,0,797.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221021421270998/
30/10/22,Le Robert,97231,Maison / Villa,Magnifique villa T4 - Le Robert,582400,5,4,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221084316053575/
30/10/22,Le Robert,97231,Maison / Villa,Grande maison vue sur mer bien placé sans sargasse,370000,7,5,206.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221054285069206/
30/10/22,Le Robert,97231,Immeuble,POUR UN INVESTISSEMENT LOCATIF,695500,3,11,468.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221041987135904/
30/10/22,Le Robert,97231,Immeuble,Immeuble de rapport de 320 m2 au ROBERT,735000,0,0,320.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/221041516790613/
30/10/22,Le Robert,97231,Terrain,TERRAIN - 900M² - LE ROBERT,80000,0,0,900.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/229301432276501/
30/10/22,Le Robert,97231,Terrain,TERRAIN EN PLEINE CAMPAGNE,145000,0,0,0.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/229304414777911/
30/10/22,Le Robert,97231,Appartement,Appartement à vendre Le Robert,175000,4,3,87.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/229204277159197/
30/10/22,Le Robert,97231,Terrain,Terrain Le Robert 702 m2,75000,0,0,702.0,14.6776144,-60.939021,https://www.domimmo.com/martinique/immobilier/228242477680828/
